service_name,attribute_name,tc_count,ratio
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+콘텐츠미디어확인,26,0.0199
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+콘텐츠미디어확인,26,0.0199
22.톡클라우드_버티컬(유료),compound:멀티디바이스OS+콘텐츠미디어확인,24,0.0184
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+알림푸시확인+콘텐츠미디어확인,24,0.0184
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,22,0.0169
22.톡클라우드_버티컬(유료),compound:예외에러확인+알림푸시확인,19,0.0146
22.톡클라우드_버티컬(유료),compound:알림푸시확인+콘텐츠미디어확인,16,0.0123
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+멀티디바이스OS+콘텐츠미디어확인,15,0.0115
22.톡클라우드_버티컬(유료),compound:UI노출확인+설정상태유지+콘텐츠미디어확인,14,0.0107
22.톡클라우드_버티컬(유료),compound:설정상태유지+콘텐츠미디어확인,13,0.01
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,12,0.0092
22.톡클라우드_버티컬(유료),compound:예외에러확인+네트워크서버연동,10,0.0077
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인,8,0.0061
22.톡클라우드_버티컬(유료),compound:예외에러확인+네트워크서버연동+콘텐츠미디어확인,8,0.0061
22.톡클라우드_버티컬(유료),compound:UI노출확인+멀티디바이스OS,8,0.0061
22.톡클라우드_버티컬(유료),compound:UI노출확인+알림푸시확인,7,0.0054
22.톡클라우드_버티컬(유료),compound:데이터변경확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,7,0.0054
22.톡클라우드_버티컬(유료),compound:데이터변경확인+콘텐츠미디어확인,7,0.0054
22.톡클라우드_버티컬(유료),compound:데이터변경확인+알림푸시확인+콘텐츠미디어확인,7,0.0054
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,7,0.0054
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+알림푸시확인,6,0.0046
22.톡클라우드_버티컬(유료),compound:예외에러확인+알림푸시확인+콘텐츠미디어확인,6,0.0046
22.톡클라우드_버티컬(유료),compound:기능동작확인+콘텐츠미디어확인,6,0.0046
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+콘텐츠미디어확인,6,0.0046
22.톡클라우드_버티컬(유료),compound:예외에러확인+알림푸시확인+설정상태유지+콘텐츠미디어확인,6,0.0046
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인,5,0.0038
22.톡클라우드_버티컬(유료),compound:데이터변경확인+멀티디바이스OS+콘텐츠미디어확인,5,0.0038
22.톡클라우드_버티컬(유료),compound:멀티디바이스OS+설정상태유지+콘텐츠미디어확인,4,0.0031
22.톡클라우드_버티컬(유료),compound:UI노출확인+알림푸시확인+콘텐츠미디어확인,4,0.0031
22.톡클라우드_버티컬(유료),compound:기능동작확인+멀티디바이스OS+콘텐츠미디어확인,4,0.0031
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+예외에러확인,4,0.0031
22.톡클라우드_버티컬(유료),compound:UI노출확인+네트워크서버연동+콘텐츠미디어확인,4,0.0031
22.톡클라우드_버티컬(유료),compound:알림푸시확인+멀티디바이스OS,4,0.0031
22.톡클라우드_버티컬(유료),compound:데이터변경확인+기능동작확인+예외에러확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:기능동작확인+알림푸시확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+알림푸시확인+멀티디바이스OS,3,0.0023
22.톡클라우드_버티컬(유료),compound:기능동작확인+예외에러확인+콘텐츠미디어확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:네트워크서버연동+콘텐츠미디어확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+알림푸시확인+설정상태유지+콘텐츠미디어확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:예외에러확인+멀티디바이스OS,3,0.0023
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+기능동작확인+예외에러확인+알림푸시확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:UI노출확인+네트워크서버연동+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:데이터변경확인+권한인증확인+예외에러확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+권한인증확인+예외에러확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+권한인증확인+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:기능동작확인+예외에러확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:예외에러확인+알림푸시확인+설정상태유지,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+멀티디바이스OS+설정상태유지,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+설정상태유지+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+권한인증확인+예외에러확인+알림푸시확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:기능동작확인+예외에러확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:기능동작확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+네트워크서버연동+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+기능동작확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+알림푸시확인+멀티디바이스OS,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+권한인증확인+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:기능동작확인+예외에러확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:예외에러확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:데이터변경확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+기능동작확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:기능동작확인+권한인증확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:권한인증확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:예외에러확인+네트워크서버연동+알림푸시확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:권한인증확인+예외에러확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:네트워크서버연동+알림푸시확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:알림푸시확인+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+권한인증확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:기능동작확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+네트워크서버연동,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+예외에러확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:네트워크서버연동+알림푸시확인+멀티디바이스OS,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+예외에러확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:알림푸시확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:네트워크서버연동+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+예외에러확인+알림푸시확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:데이터변경확인+기능동작확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+권한인증확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:데이터변경확인+네트워크서버연동+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+기능동작확인+예외에러확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+기능동작확인+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+멀티디바이스OS,1,0.0008
22.톡클라우드_버티컬(유료),compound:데이터변경확인+권한인증확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:데이터변경확인+예외에러확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:데이터변경확인+네트워크서버연동+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+알림푸시확인+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+예외에러확인+알림푸시확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:예외에러확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+네트워크서버연동+알림푸시확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+네트워크서버연동+알림푸시확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+알림푸시확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:알림푸시확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:예외에러확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:데이터변경확인+알림푸시확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0008
23.죠르디,ui_visibility,10,0.0485
23.죠르디,data_change,10,0.0485
23.죠르디,function_behavior,3,0.0146
23.죠르디,permission_auth,1,0.0049
23.죠르디,exception_error,13,0.0631
23.죠르디,network_server,10,0.0485
23.죠르디,notification,40,0.1942
23.죠르디,multi_device_os,29,0.1408
23.죠르디,state_persistence,27,0.1311
23.죠르디,content_media,62,0.301
23.죠르디,has_precondition,44,0.2136
23.죠르디,automation_candidate,2,0.0097
23.죠르디,manual_required,5,0.0243
23.죠르디,compound:알림푸시확인+콘텐츠미디어확인,7,0.034
23.죠르디,compound:알림푸시확인+설정상태유지,6,0.0291
23.죠르디,compound:데이터변경확인+콘텐츠미디어확인,6,0.0291
23.죠르디,compound:알림푸시확인+멀티디바이스OS,4,0.0194
23.죠르디,compound:멀티디바이스OS+콘텐츠미디어확인,4,0.0194
23.죠르디,compound:알림푸시확인+멀티디바이스OS+설정상태유지,3,0.0146
23.죠르디,compound:UI노출확인+네트워크서버연동+알림푸시확인+멀티디바이스OS,3,0.0146
23.죠르디,compound:멀티디바이스OS+설정상태유지,2,0.0097
23.죠르디,compound:예외에러확인+멀티디바이스OS,2,0.0097
23.죠르디,compound:예외에러확인+콘텐츠미디어확인,2,0.0097
23.죠르디,compound:UI노출확인+콘텐츠미디어확인,2,0.0097
23.죠르디,compound:네트워크서버연동+알림푸시확인+멀티디바이스OS,1,0.0049
23.죠르디,compound:기능동작확인+알림푸시확인+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:데이터변경확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:UI노출확인+알림푸시확인+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:데이터변경확인+알림푸시확인+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:예외에러확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:UI노출확인+예외에러확인+알림푸시확인+설정상태유지+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:UI노출확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:권한인증확인+알림푸시확인,1,0.0049
23.죠르디,compound:예외에러확인+알림푸시확인,1,0.0049
23.죠르디,compound:예외에러확인+설정상태유지,1,0.0049
24. 더보기,ui_visibility,14,0.5185
24. 더보기,data_change,2,0.0741
24. 더보기,function_behavior,6,0.2222
24. 더보기,permission_auth,3,0.1111
24. 더보기,exception_error,2,0.0741
24. 더보기,network_server,5,0.1852
24. 더보기,notification,5,0.1852
24. 더보기,multi_device_os,1,0.037
24. 더보기,state_persistence,1,0.037
24. 더보기,content_media,1,0.037
24. 더보기,has_precondition,9,0.3333
24. 더보기,automation_candidate,0,0.0
24. 더보기,manual_required,0,0.0
24. 더보기,compound:기능동작확인+알림푸시확인,3,0.1111
24. 더보기,compound:UI노출확인+네트워크서버연동,3,0.1111
24. 더보기,compound:UI노출확인+콘텐츠미디어확인,1,0.037
24. 더보기,compound:알림푸시확인+설정상태유지,1,0.037
24. 더보기,compound:기능동작확인+알림푸시확인+멀티디바이스OS,1,0.037
24. 더보기,compound:권한인증확인+예외에러확인,1,0.037
24. 더보기,compound:데이터변경확인+권한인증확인+네트워크서버연동,1,0.037
24. 더보기,compound:UI노출확인+데이터변경확인+권한인증확인,1,0.037
24. 더보기,compound:UI노출확인+예외에러확인+네트워크서버연동,1,0.037
25. 설정,ui_visibility,137,0.3278
25. 설정,data_change,31,0.0742
25. 설정,function_behavior,25,0.0598
25. 설정,permission_auth,71,0.1699
25. 설정,exception_error,70,0.1675
25. 설정,network_server,23,0.055
25. 설정,notification,135,0.323
25. 설정,multi_device_os,107,0.256
25. 설정,state_persistence,17,0.0407
25. 설정,content_media,89,0.2129
25. 설정,has_precondition,132,0.3158
25. 설정,automation_candidate,30,0.0718
25. 설정,manual_required,2,0.0048
25. 설정,compound:UI노출확인+권한인증확인,12,0.0287
25. 설정,compound:UI노출확인+알림푸시확인,11,0.0263
25. 설정,compound:알림푸시확인+멀티디바이스OS,10,0.0239
25. 설정,compound:예외에러확인+알림푸시확인+멀티디바이스OS,10,0.0239
25. 설정,compound:UI노출확인+네트워크서버연동+멀티디바이스OS+콘텐츠미디어확인,9,0.0215
25. 설정,compound:UI노출확인+권한인증확인+멀티디바이스OS,7,0.0167
25. 설정,compound:권한인증확인+알림푸시확인+멀티디바이스OS,7,0.0167
25. 설정,compound:UI노출확인+알림푸시확인+멀티디바이스OS,6,0.0144
25. 설정,compound:UI노출확인+멀티디바이스OS,6,0.0144
25. 설정,compound:멀티디바이스OS+콘텐츠미디어확인,6,0.0144
25. 설정,compound:예외에러확인+알림푸시확인,5,0.012
25. 설정,compound:알림푸시확인+콘텐츠미디어확인,5,0.012
25. 설정,compound:데이터변경확인+콘텐츠미디어확인,5,0.012
25. 설정,compound:권한인증확인+예외에러확인,4,0.0096
25. 설정,compound:UI노출확인+권한인증확인+알림푸시확인,4,0.0096
25. 설정,compound:권한인증확인+알림푸시확인,4,0.0096
25. 설정,compound:UI노출확인+예외에러확인,4,0.0096
25. 설정,compound:UI노출확인+콘텐츠미디어확인,4,0.0096
25. 설정,compound:데이터변경확인+멀티디바이스OS+콘텐츠미디어확인,4,0.0096
25. 설정,compound:알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,3,0.0072
25. 설정,compound:UI노출확인+기능동작확인,3,0.0072
25. 설정,compound:UI노출확인+권한인증확인+예외에러확인,3,0.0072
25. 설정,compound:UI노출확인+예외에러확인+알림푸시확인,3,0.0072
25. 설정,compound:UI노출확인+데이터변경확인,3,0.0072
25. 설정,compound:예외에러확인+네트워크서버연동+콘텐츠미디어확인,3,0.0072
25. 설정,compound:예외에러확인+알림푸시확인+콘텐츠미디어확인,3,0.0072
25. 설정,compound:UI노출확인+멀티디바이스OS+콘텐츠미디어확인,3,0.0072
25. 설정,compound:UI노출확인+예외에러확인+콘텐츠미디어확인,3,0.0072
25. 설정,compound:UI노출확인+권한인증확인+설정상태유지+콘텐츠미디어확인,2,0.0048
25. 설정,compound:기능동작확인+알림푸시확인,2,0.0048
25. 설정,compound:UI노출확인+권한인증확인+알림푸시확인+멀티디바이스OS,2,0.0048
25. 설정,compound:UI노출확인+권한인증확인+콘텐츠미디어확인,2,0.0048
25. 설정,compound:UI노출확인+데이터변경확인+권한인증확인+멀티디바이스OS,2,0.0048
25. 설정,compound:권한인증확인+네트워크서버연동,2,0.0048
25. 설정,compound:예외에러확인+멀티디바이스OS,2,0.0048
25. 설정,compound:권한인증확인+예외에러확인+알림푸시확인+멀티디바이스OS,2,0.0048
25. 설정,compound:데이터변경확인+알림푸시확인,2,0.0048
25. 설정,compound:권한인증확인+멀티디바이스OS,2,0.0048
25. 설정,compound:UI노출확인+기능동작확인+권한인증확인+예외에러확인+알림푸시확인,2,0.0048
25. 설정,compound:예외에러확인+네트워크서버연동,2,0.0048
25. 설정,compound:멀티디바이스OS+설정상태유지+콘텐츠미디어확인,2,0.0048
25. 설정,compound:예외에러확인+콘텐츠미디어확인,2,0.0048
25. 설정,compound:기능동작확인+예외에러확인+멀티디바이스OS,2,0.0048
25. 설정,compound:알림푸시확인+설정상태유지,1,0.0024
25. 설정,compound:데이터변경확인+예외에러확인,1,0.0024
25. 설정,compound:권한인증확인+네트워크서버연동+콘텐츠미디어확인,1,0.0024
25. 설정,compound:UI노출확인+권한인증확인+알림푸시확인+설정상태유지,1,0.0024
25. 설정,compound:UI노출확인+기능동작확인+네트워크서버연동,1,0.0024
25. 설정,compound:권한인증확인+설정상태유지,1,0.0024
25. 설정,compound:기능동작확인+콘텐츠미디어확인,1,0.0024
25. 설정,compound:UI노출확인+알림푸시확인+설정상태유지,1,0.0024
25. 설정,compound:예외에러확인+설정상태유지,1,0.0024
25. 설정,compound:UI노출확인+기능동작확인+콘텐츠미디어확인,1,0.0024
25. 설정,compound:UI노출확인+기능동작확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,1,0.0024
25. 설정,compound:알림푸시확인+멀티디바이스OS+설정상태유지,1,0.0024
25. 설정,compound:UI노출확인+네트워크서버연동+알림푸시확인+멀티디바이스OS+설정상태유지,1,0.0024
25. 설정,compound:UI노출확인+기능동작확인+권한인증확인+예외에러확인,1,0.0024
25. 설정,compound:UI노출확인+기능동작확인+권한인증확인+예외에러확인+알림푸시확인+멀티디바이스OS,1,0.0024
25. 설정,compound:네트워크서버연동+알림푸시확인+멀티디바이스OS,1,0.0024
25. 설정,compound:UI노출확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,1,0.0024
25. 설정,compound:예외에러확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0024
25. 설정,compound:데이터변경확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0024
25. 설정,compound:UI노출확인+데이터변경확인+알림푸시확인+멀티디바이스OS,1,0.0024
25. 설정,compound:UI노출확인+데이터변경확인+예외에러확인+멀티디바이스OS,1,0.0024
25. 설정,compound:네트워크서버연동+멀티디바이스OS+콘텐츠미디어확인,1,0.0024
25. 설정,compound:예외에러확인+네트워크서버연동+알림푸시확인+콘텐츠미디어확인,1,0.0024
25. 설정,compound:UI노출확인+권한인증확인+알림푸시확인+콘텐츠미디어확인,1,0.0024
25. 설정,compound:데이터변경확인+멀티디바이스OS,1,0.0024
25. 설정,compound:데이터변경확인+예외에러확인+콘텐츠미디어확인,1,0.0024
25. 설정,compound:UI노출확인+예외에러확인+네트워크서버연동+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0024
25. 설정,compound:권한인증확인+콘텐츠미디어확인,1,0.0024
25. 설정,compound:UI노출확인+데이터변경확인+설정상태유지,1,0.0024
25. 설정,compound:UI노출확인+예외에러확인+멀티디바이스OS,1,0.0024
25. 설정,compound:기능동작확인+멀티디바이스OS,1,0.0024
25. 설정,compound:UI노출확인+권한인증확인+예외에러확인+멀티디바이스OS+설정상태유지,1,0.0024
26.기타,ui_visibility,13,0.325
26.기타,data_change,2,0.05
26.기타,function_behavior,23,0.575
26.기타,permission_auth,0,0.0
26.기타,exception_error,2,0.05
26.기타,network_server,0,0.0
26.기타,notification,0,0.0
26.기타,multi_device_os,5,0.125
26.기타,state_persistence,7,0.175
26.기타,content_media,1,0.025
26.기타,has_precondition,2,0.05
26.기타,automation_candidate,1,0.025
26.기타,manual_required,0,0.0
26.기타,compound:UI노출확인+설정상태유지,4,0.1
26.기타,compound:UI노출확인+기능동작확인,4,0.1
26.기타,compound:예외에러확인+멀티디바이스OS,2,0.05
26.기타,compound:데이터변경확인+설정상태유지,1,0.025
26.기타,compound:UI노출확인+멀티디바이스OS+설정상태유지,1,0.025
26.기타,compound:UI노출확인+데이터변경확인,1,0.025
26.기타,compound:UI노출확인+콘텐츠미디어확인,1,0.025
27.카나나템플릿,ui_visibility,26,0.1781
27.카나나템플릿,data_change,0,0.0
27.카나나템플릿,function_behavior,2,0.0137
27.카나나템플릿,permission_auth,6,0.0411
27.카나나템플릿,exception_error,12,0.0822
27.카나나템플릿,network_server,5,0.0342
27.카나나템플릿,notification,23,0.1575
27.카나나템플릿,multi_device_os,7,0.0479
27.카나나템플릿,state_persistence,14,0.0959
27.카나나템플릿,content_media,123,0.8425
27.카나나템플릿,has_precondition,35,0.2397
27.카나나템플릿,automation_candidate,0,0.0
27.카나나템플릿,manual_required,0,0.0
27.카나나템플릿,compound:UI노출확인+콘텐츠미디어확인,20,0.137
27.카나나템플릿,compound:알림푸시확인+콘텐츠미디어확인,18,0.1233
27.카나나템플릿,compound:설정상태유지+콘텐츠미디어확인,8,0.0548
27.카나나템플릿,compound:멀티디바이스OS+콘텐츠미디어확인,4,0.0274
27.카나나템플릿,compound:예외에러확인+콘텐츠미디어확인,4,0.0274
27.카나나템플릿,compound:네트워크서버연동+콘텐츠미디어확인,3,0.0205
27.카나나템플릿,compound:예외에러확인+설정상태유지+콘텐츠미디어확인,2,0.0137
27.카나나템플릿,compound:UI노출확인+예외에러확인+알림푸시확인+멀티디바이스OS,2,0.0137
27.카나나템플릿,compound:기능동작확인+콘텐츠미디어확인,2,0.0137
27.카나나템플릿,compound:권한인증확인+콘텐츠미디어확인,1,0.0068
27.카나나템플릿,compound:UI노출확인+설정상태유지+콘텐츠미디어확인,1,0.0068
27.카나나템플릿,compound:UI노출확인+예외에러확인+콘텐츠미디어확인,1,0.0068
27.카나나템플릿,compound:권한인증확인+네트워크서버연동+알림푸시확인+설정상태유지+콘텐츠미디어확인,1,0.0068
27.카나나템플릿,compound:네트워크서버연동+알림푸시확인+설정상태유지+콘텐츠미디어확인,1,0.0068
27.카나나템플릿,compound:권한인증확인+알림푸시확인+설정상태유지+콘텐츠미디어확인,1,0.0068
